model_name,context_size,duration_seconds,tokens_per_second,success,error_message,response_text,response_tokens,response_length,time_to_first_token,total_generation_time,tokens_per_second_generation,streaming_chunks
gpt-5-nano,100000,3.501620054244995,28558.209757443714,True,,,0.0,0.0,3.4618210792541504,0.03979897499084473,0.0,0.0
gpt-5-nano,100000,3.318235158920288,30136.50184833155,True,,,0.0,0.0,3.2862892150878906,0.03194594383239746,0.0,0.0
gemini-2.5-pro,10,2.969423294067383,3.367657288867849,True,,"
No",2.0,3.0,1.592726230621338,1.376697063446045,1.4527524268801373,2.0
gemini-2.5-pro,10,3.9351909160614014,2.5411727698356907,True,,"
No",2.0,3.0,2.549483060836792,1.3857078552246094,1.4433056668180755,2.0
gemini-2.5-pro,10,3.702415943145752,2.7009391039688304,True,,"
No",2.0,3.0,1.7381250858306885,1.9642908573150635,1.0181791523144115,2.0
gemini-2.5-pro,100,2.664370059967041,37.532323869919566,True,,"
No",2.0,3.0,1.8561069965362549,0.8082630634307861,2.4744419119076393,2.0
gemini-2.5-pro,100,5.584625005722046,17.906305239391955,True,,"
No",2.0,3.0,1.9685781002044678,3.616046905517578,0.5530901706358625,2.0
gemini-2.5-pro,100,6.109685897827148,16.367453527449594,True,,"
No",2.0,3.0,4.209898948669434,1.8997869491577148,1.0527496258918483,2.0
gemini-2.5-pro,1000,3.5767569541931152,279.5828771165669,True,,"
No",2.0,3.0,2.066340684890747,1.5104162693023682,1.3241382793921843,2.0
gemini-2.5-pro,1000,3.953518867492676,253.1921646385957,True,,"
No",2.0,3.0,1.8435239791870117,2.109994888305664,0.9478695948908243,2.0
gemini-2.5-pro,1000,3.650970697402954,273.89976060649576,True,,"
No",2.0,3.0,1.9338278770446777,1.7171428203582764,1.1647254825214284,2.0
gemini-2.5-pro,10000,3.843050003051758,2602.0998925486324,True,,No,1.0,2.0,3.8407742977142334,0.002275705337524414,439.42420115243584,1.0
gemini-2.5-pro,10000,3.7420690059661865,2672.3184377563452,True,,No,1.0,2.0,3.735478162765503,0.006590843200683594,151.72565475329185,1.0
gemini-2.5-pro,10000,6.215792894363403,1608.8052111691472,True,,No,1.0,2.0,6.215622901916504,0.00016999244689941406,5882.6143057503505,1.0
gemini-2.5-pro,100000,15.049336671829224,6644.811142220607,True,,No,1.0,2.0,15.048940658569336,0.0003960132598876953,2525.167971101746,1.0
gemini-2.5-pro,100000,8.046483993530273,12427.78834586689,True,,No,1.0,2.0,8.041938781738281,0.0045452117919921875,220.01174989509022,1.0
gemini-2.5-pro,100000,19.9653582572937,5008.675462333275,True,,No,1.0,2.0,19.96082830429077,0.0045299530029296875,220.75284210526317,1.0
gemini-2.5-pro,1000000,17.036237239837646,58698.40774825521,True,,"
",1.0,1.0,17.03240132331848,0.003835916519165039,260.69389023556465,1.0
gemini-2.5-pro,1000000,,,False,upstream connect error or disconnect/reset before headers. reset reason: protocol error,,,,,,,
gemini-2.5-pro,1000000,28.4580020904541,35139.50124894531,True,,"
",1.0,1.0,28.45725107192993,0.0007510185241699219,1331.5250793650794,1.0
gemini-2.5-flash,10,1.3559749126434326,7.374767709017048,True,,,0.0,0.0,,,,0.0
gemini-2.5-flash,10,1.4401540756225586,6.943701489493156,True,,,0.0,0.0,,,,0.0
gemini-2.5-flash,10,0.6355221271514893,15.735093355162286,True,,No,1.0,2.0,0.6352400779724121,0.00028204917907714844,3545.4809805579034,1.0
gemini-2.5-flash,100,1.0977098941802979,91.0987507083316,True,,,0.0,0.0,,,,0.0
gemini-2.5-flash,100,0.8536100387573242,117.14951261067509,True,,,0.0,0.0,,,,0.0
gemini-2.5-flash,100,0.7932119369506836,126.06971143730695,True,,,0.0,0.0,,,,0.0
gemini-2.5-flash,1000,0.6399409770965576,1562.644112175856,True,,,0.0,0.0,,,,0.0
gemini-2.5-flash,1000,0.8433237075805664,1185.7842854541898,True,,No,1.0,2.0,0.8416759967803955,0.0016477108001708984,606.9026190131674,1.0
gemini-2.5-flash,1000,0.8567178249359131,1167.2454697377227,True,,,0.0,0.0,,,,0.0
gemini-2.5-flash,10000,0.970391035079956,10305.124056691273,True,,,0.0,0.0,,,,0.0
gemini-2.5-flash,10000,0.6343770027160645,15763.49703281381,True,,No,1.0,2.0,0.6304452419281006,0.003931760787963867,254.3389727730277,1.0
gemini-2.5-flash,10000,0.8090369701385498,12361.610617481796,True,,,0.0,0.0,,,,0.0
gemini-2.5-flash,100000,2.0078608989715576,49804.24692329075,True,,No,1.0,2.0,2.007091999053955,0.0007688999176025391,1300.5593798449613,1.0
gemini-2.5-flash,100000,2.240373134613037,44634.97551146634,True,,No,1.0,2.0,2.2389230728149414,0.0014500617980957031,689.6257809930944,1.0
gemini-2.5-flash,100000,2.5200860500335693,39681.18469552574,True,,No,1.0,2.0,2.5169198513031006,0.00316619873046875,315.8361445783133,1.0
gemini-2.5-flash,1000000,7.757176876068115,128912.87848355349,True,,,0.0,0.0,,,,0.0
gemini-2.5-flash,1000000,26.264126300811768,38074.78644241412,True,,Yes,1.0,3.0,26.263740301132202,0.0003859996795654297,2590.67572575664,1.0
gemini-2.5-flash,1000000,29.666340112686157,33708.236209844166,True,,No,1.0,2.0,29.6660578250885,0.00028228759765625,3542.4864864864867,1.0
gemini-2.5-flash-lite,10,0.2543790340423584,39.31141588632195,True,,No,1.0,2.0,0.2542550563812256,0.0001239776611328125,8065.969230769231,1.0
gemini-2.5-flash-lite,10,0.22154974937438965,45.13658908772371,True,,No,1.0,2.0,0.22112274169921875,0.00042700767517089844,2341.8782802903406,1.0
gemini-2.5-flash-lite,10,0.27276086807250977,36.662150515453106,True,,No,1.0,2.0,0.2726747989654541,8.606910705566406e-05,11618.570637119114,1.0
gemini-2.5-flash-lite,100,0.34700894355773926,288.17701058290123,True,,No,1.0,2.0,0.34642505645751953,0.0005838871002197266,1712.6598611678237,1.0
gemini-2.5-flash-lite,100,0.2541670799255371,393.441983239123,True,,No,1.0,2.0,0.25403308868408203,0.00013399124145507812,7463.174377224199,1.0
gemini-2.5-flash-lite,100,0.3840029239654541,260.41468374078386,True,,No,1.0,2.0,0.38364481925964355,0.0003581047058105469,2792.4793608521973,1.0
gemini-2.5-flash-lite,1000,0.3805708885192871,2627.6313563834788,True,,No,1.0,2.0,0.3802328109741211,0.0003380775451660156,2957.901269393512,1.0
gemini-2.5-flash-lite,1000,0.38860011100769043,2573.339460472285,True,,No,1.0,2.0,0.3864309787750244,0.0021691322326660156,461.01384919762586,1.0
gemini-2.5-flash-lite,1000,0.45293211936950684,2207.836356123354,True,,No,1.0,2.0,0.4528329372406006,9.918212890625e-05,10082.461538461539,1.0
gemini-2.5-flash-lite,10000,0.7470259666442871,13385.076886840327,True,,No,1.0,2.0,0.7468318939208984,0.00019407272338867188,5152.707616707617,1.0
gemini-2.5-flash-lite,10000,0.5848360061645508,17098.810426501645,True,,No,1.0,2.0,0.578031063079834,0.006804943084716797,146.9520005605774,1.0
gemini-2.5-flash-lite,10000,0.3846879005432129,25995.09884734905,True,,No,1.0,2.0,0.373898983001709,0.010788917541503906,92.68770441085476,1.0
gemini-2.5-flash-lite,100000,1.1143569946289062,89737.84925476342,True,,No,1.0,2.0,1.1070561408996582,0.007300853729248047,136.97028280321337,1.0
gemini-2.5-flash-lite,100000,1.7210609912872314,58103.69330677067,True,,No,1.0,2.0,1.7067959308624268,0.014265060424804688,70.10135044792085,1.0
gemini-2.5-flash-lite,100000,1.2250938415527344,81626.40004234768,True,,No,1.0,2.0,1.2248656749725342,0.0002281665802001953,4382.762800417973,1.0
gemini-2.5-flash-lite,1000000,15.286771059036255,65416.03822926909,True,,No,1.0,2.0,15.285466194152832,0.0013048648834228516,766.3628722821122,1.0
gemini-2.5-flash-lite,1000000,17.566972970962524,56925.00362202176,True,,No,1.0,2.0,17.557718753814697,0.009254217147827148,108.05884323070978,1.0
gemini-2.5-flash-lite,1000000,4.109391212463379,243344.8042053289,True,,No,1.0,2.0,4.1090919971466064,0.00029921531677246094,3342.0749003984065,1.0
claude-sonnet-4,10,1.0246682167053223,9.759256544673168,True,,No,1.0,2.0,1.0243163108825684,0.00035190582275390625,2841.669376693767,1.0
claude-sonnet-4,10,1.2106351852416992,8.260126685483318,True,,No,1.0,2.0,1.2101092338562012,0.0005259513854980469,1901.3164097914778,1.0
claude-sonnet-4,10,1.1312689781188965,8.839630709778907,True,,No,1.0,2.0,1.1309890747070312,0.0002799034118652344,3572.6609880749575,1.0
claude-sonnet-4,100,1.2792930603027344,78.16817201864271,True,,No,1.0,2.0,1.2326819896697998,0.04661107063293457,21.45413066940834,1.0
claude-sonnet-4,100,1.190288782119751,84.01322561564672,True,,No,1.0,2.0,1.1751799583435059,0.015108823776245117,66.18648908806867,1.0
claude-sonnet-4,100,1.2007040977478027,83.28446632902565,True,,No,1.0,2.0,1.2003841400146484,0.0003199577331542969,3125.412816691505,1.0
claude-sonnet-4,1000,1.9544098377227783,511.663408922036,True,,No,1.0,2.0,1.9540119171142578,0.0003979206085205078,2513.064110245656,1.0
claude-sonnet-4,1000,1.4255142211914062,701.5012443469186,True,,No,1.0,2.0,1.4236419200897217,0.0018723011016845703,534.1021265758309,1.0
claude-sonnet-4,1000,1.2069480419158936,828.536080486624,True,,No,1.0,2.0,1.2065601348876953,0.0003879070281982422,2577.937307928703,1.0
claude-sonnet-4,10000,1.5135250091552734,6607.092674062377,True,,No,1.0,2.0,1.4641180038452148,0.049407005310058594,20.24004478159322,1.0
claude-sonnet-4,10000,2.2846858501434326,4376.969376062008,True,,No,1.0,2.0,2.2188360691070557,0.06584978103637695,15.186079350022085,1.0
claude-sonnet-4,10000,1.5715298652648926,6363.226191895773,True,,No,1.0,2.0,1.3852229118347168,0.18630695343017578,5.367486191946027,1.0
claude-sonnet-4,100000,9.023056983947754,11082.718437653948,True,,No,1.0,2.0,9.022449016571045,0.0006079673767089844,1644.8250980392156,1.0
claude-sonnet-4,100000,5.034313917160034,19863.67986691068,True,,No,1.0,2.0,4.9281909465789795,0.10612297058105469,9.423030608026744,1.0
claude-sonnet-4,100000,7.776219844818115,12859.718731671093,True,,"Looking at this context, I need to determine if this text is about rabbits. 

Scanning through the content, I can see this appears to be a collection of academic and technical documents covering topics such as:

- Large language models and AI systems
- Computer science and programming languages
- Information retrieval and search systems
- Machine learning and neural networks
- Startup advice and business strategy
- Academic research papers and citations
- Software development and algorithms

There is no mention",94.0,516.0,5.155311822891235,2.62090802192688,35.86543259571987,31.0
claude-opus-4.1,10,3.119339942932129,3.205806415122605,True,,No,1.0,2.0,2.918178081512451,0.20116186141967773,4.971121230150735,1.0
claude-opus-4.1,10,2.834268093109131,3.5282477420935208,True,,No,1.0,2.0,2.812386989593506,0.021881103515625,45.701534170153415,1.0
claude-opus-4.1,10,3.625753879547119,2.758047107502252,True,,No,1.0,2.0,3.625006914138794,0.0007469654083251953,1338.750079795723,1.0
claude-opus-4.1,100,3.4685471057891846,28.83051518403623,True,,No,1.0,2.0,3.4161221981048584,0.05242490768432617,19.07490244945108,1.0
claude-opus-4.1,100,3.885443925857544,25.737084850073938,True,,No,1.0,2.0,3.8573670387268066,0.028076887130737305,35.616483955062286,1.0
claude-opus-4.1,100,2.8011209964752197,35.69999301202434,True,,No,1.0,2.0,2.7813289165496826,0.01979207992553711,50.52526079938324,1.0
claude-opus-4.1,1000,3.6945159435272217,270.6714533880944,True,,No,1.0,2.0,3.3875327110290527,0.30698323249816895,3.2575069063616193,1.0
claude-opus-4.1,1000,3.6574132442474365,273.4172851735719,True,,No,1.0,2.0,3.3179051876068115,0.339508056640625,2.945438202247191,1.0
claude-opus-4.1,1000,3.4647409915924072,288.62186305603075,True,,No,1.0,2.0,2.8842039108276367,0.5805370807647705,1.7225428540803114,1.0
claude-opus-4.1,10000,6.566459894180298,1522.8905926712155,True,,No,1.0,2.0,6.565111875534058,0.0013480186462402344,741.8295012380615,1.0
claude-opus-4.1,10000,3.5867178440093994,2788.064306954666,True,,No,1.0,2.0,3.473262071609497,0.11345577239990234,8.814007245706792,1.0
claude-opus-4.1,10000,2.4245219230651855,4124.9369225568,True,,No,1.0,2.0,2.4028048515319824,0.021717071533203125,46.04672404707536,1.0
claude-opus-4.1,100000,6.514214038848877,15351.046097599665,True,,No,1.0,2.0,6.513735055923462,0.00047898292541503906,2087.757093081135,1.0
claude-opus-4.1,100000,17.44097900390625,5733.623094070754,True,,No,1.0,2.0,17.197881937026978,0.24309706687927246,4.113583157696521,1.0
claude-opus-4.1,100000,5.15073299407959,19414.712452566084,True,,No,1.0,2.0,4.750065088272095,0.4006679058074951,2.4958325473676943,1.0
claude-haiku-3.5,10,0.6252989768981934,15.992349850954781,True,,No,1.0,2.0,0.6249699592590332,0.00032901763916015625,3039.350724637681,1.0
claude-haiku-3.5,10,0.6243939399719238,16.01553019628867,True,,No,1.0,2.0,0.6236109733581543,0.0007829666137695312,1277.1936662606577,1.0
claude-haiku-3.5,10,0.5647087097167969,17.70824467186814,True,,No,1.0,2.0,0.5641767978668213,0.0005319118499755859,1880.0107575078441,1.0
claude-haiku-3.5,100,0.5690560340881348,175.7296188946344,True,,No,1.0,2.0,0.568166971206665,0.0008890628814697266,1124.779833735586,1.0
claude-haiku-3.5,100,0.5402801036834717,185.08917748077204,True,,No,1.0,2.0,0.5399680137634277,0.0003120899200439453,3204.2047364400305,1.0
claude-haiku-3.5,100,0.5922470092773438,168.84846767233051,True,,No,1.0,2.0,0.5085787773132324,0.08366823196411133,11.951967628871854,1.0
claude-haiku-3.5,1000,0.7158699035644531,1396.9018602693154,True,,No,1.0,2.0,0.7147502899169922,0.0011196136474609375,893.1652470187394,1.0
claude-haiku-3.5,1000,0.683035135269165,1464.0535286752533,True,,No,1.0,2.0,0.6827108860015869,0.000324249267578125,3084.0470588235294,1.0
claude-haiku-3.5,1000,0.7039051055908203,1420.6460388728867,True,,No,1.0,2.0,0.620833158493042,0.08307194709777832,12.037758051138109,1.0
claude-haiku-3.5,10000,2.328763961791992,4294.123476689739,True,,No,1.0,2.0,2.327200174331665,0.0015637874603271484,639.4730904101235,1.0
claude-haiku-3.5,10000,2.253896951675415,4436.760071291896,True,,No.,2.0,3.0,2.2212679386138916,0.03262901306152344,61.29514233939323,2.0
claude-haiku-3.5,10000,2.2117209434509277,4521.366056423507,True,,No,1.0,2.0,2.2114322185516357,0.0002887248992919922,3463.5045417010733,1.0
claude-haiku-3.5,100000,11.82529091835022,8456.451574043076,True,,No,1.0,2.0,11.823795080184937,0.0014958381652832031,668.5215173732865,1.0
claude-haiku-3.5,100000,12.051410913467407,8297.783613721973,True,,No,1.0,2.0,12.05054783821106,0.0008630752563476562,1158.6475138121548,1.0
claude-haiku-3.5,100000,13.349769830703735,7490.765853505992,True,,No,1.0,2.0,13.348919868469238,0.0008499622344970703,1176.5228611500702,1.0
